,image_id,predicted_caption,bleu_1,bleu_2,bleu_3,bleu_4
217,424779662_568f9606d0,three women in elaborate costumes are walking down brick building,0.5,0.3333333333333333,0.30227656474078957,0.267894301584955
218,3591462960_86045906bd,black dog is pulling down bull with its back to the right side of the other,0.4375,0.395047129814945,0.3486042648877567,0.30401559514128346
219,2844018783_524b08e5aa,the small child is covered in an older male is sitting on the floor,0.3571428571428572,0.2870846258816073,0.19326657319539928,0.1935441290045839
220,2704934519_457dc38986,young girl jumping into water fountain,0.3333333333333333,0.29654327416852244,0.2673319482681316,0.23728353900810106
221,2847615962_c330bded6e,dog is running down paved road,0.141080287481769,0.17749685684081848,0.180023230679195,0.1688992412286964
222,2215136723_960edfea49,the child is in the snow,1.0,0.6324555320336759,0.46773514128719823,0.3625099966468116
223,3472364264_dbde5a8d0a,black dog runs through the water,0.6666666666666666,0.5163977794943222,0.38551600550121073,0.31312356650271234
224,1262583859_653f1469a9,man on bicycle riding red bicycle,0.6666666666666666,0.4193755201596476,0.33603983441001894,0.2821792728614595
225,3592992234_6d3fe58a70,young boy is about to catch baseball,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
226,2073964624_52da3a0fc4,man in blue and white helmet is riding red bike,0.6,0.25819888974716104,0.25538441498497044,0.23577691904498785
227,3263497678_8bb688ca01,girl in red and white shirt runs down street,0.11111111111111109,0.1841761720316968,0.20268663103987977,0.1969244213551724
228,3115174046_9e96b9ce47,man is skateboarding on ramp,0.0,0.0,0.0,0.0
229,3630332976_fdba22c50b,the man in the red outfit is holding up up and red colored bag,0.5,0.33968311024337877,0.2159628241091146,0.21052904034600298
230,2932740428_b15384f389,two people ride their bikes in race,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
231,1084040636_97d9633581,large white dog is running through the grass,0.625,0.5175491695067657,0.45056562239902875,0.3585145452594814
232,241347204_007d83e252,the football players are wearing red and red helmets,0.5555555555555556,0.372677996249965,0.32273889551473106,0.28012362176895805
233,979383193_0a542a059d,two children pose for picture in front of some children,0.5,0.408248290463863,0.350372724490772,0.2777619034011791
234,1764955991_5e53a28c87,dog is running through the grass with dog standing next to it,0.4166666666666667,0.19462473604038075,0.2146625635684321,0.20832855876262565
235,3384314832_dffc944152,brown and white dog is jumping over red and white ball,0.8181818181818182,0.7006490497453707,0.6050762736816366,0.4832697830906221
236,3052196390_c59dd24ca8,child plays in fountain,0.38940039153570244,0.2565751809279699,0.2118811188574458,0.18119499160986655
237,3506468593_7e41a6d9f1,girl with pink shirt and blue shirt is playing with leaves,0.24902746807698065,0.2714838406695055,0.25772011716437826,0.2332130329059486
238,245895500_a4eb97af02,animal is by the river,0.6,0.3872983346207417,0.3121939713384471,0.26335227287021584
239,463978865_c87c6ca84c,man is standing beside public on busy street,0.375,0.33188642710860944,0.29605162606458013,0.26081470985436656
240,3197981073_3156963446,man singing in front of three three girls playing guitar,0.27145122541078787,0.16519995491100892,0.18383366425956182,0.17939665510717376
241,537532165_e4b7c0e61a,girl in pink shirt hangs from the playground equipment,0.4444444444444444,0.23570226039551587,0.23852346274405659,0.22277411682906492
242,3433982387_3fa993cf5a,little girl and little girl are standing in front of some children and some trees,0.4365699263480883,0.24154686488587782,0.16418580732486496,0.16872706734469237
243,3025549604_38b86198f5,man is sitting in the back of blue and blue shirt,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
244,3044500219_778f9f2b71,two girls in pink dresses and one in orange,0.4444444444444444,0.23570226039551587,0.23852346274405659,0.22277411682906492
245,3344233740_c010378da7,woman in blue coat is walking down city street with pink purse,0.5833333333333334,0.23028309323591914,0.23987145160311932,0.2266109118294294
246,3301859683_2d5e4b40a3,man in blue jacket snowboarding,0.4,0.312093587746084,0.2707337476331722,0.23640501160890146
247,2909955251_4b326a46a7,man is swimming in river,0.6,0.3822350209862172,0.309494197059847,0.2616251520741159
248,1417031097_ab656bc4bd,man in blue with white hat and red striped building is reaching up and into the air,0.11764705882352941,0.20628146111659754,0.2277978594441479,0.22069091410194555
249,3201427741_3033f5b625,little boy is sitting in chair with his arm up and is lying in the sand,0.4375,0.17078251276599332,0.20042738413727862,0.19989093822364803
250,3449114979_6cdc3e8da8,crowd of children sits on the floor of an amusement game,0.36363636363636365,0.19069251784911848,0.2105334702229543,0.20454473702045944
251,2541104331_a2d65cfa54,brown dog is running through the water,0.8668778997501817,0.7913476338264609,0.6896329962121085,0.6129752413741056
252,2196316998_3b2d63f01f,man in white shirt is standing behind two men who are holding out of the same hands,0.4117647058823529,0.160422236979937,0.19296587913428545,0.19461962798266363
253,2475162978_2c51048dca,little girl runs with her hands in the air,0.4444444444444444,0.23570226039551587,0.23852346274405659,0.22277411682906492
254,2918769188_565dd48060,boy is swimming in pool,0.8,0.447213595499958,0.3432845796829914,0.28299043390372264
255,2073105823_6dacade004,boy is skateboarding down railing with large wooden building in the background,0.4166666666666667,0.19462473604038075,0.2146625635684321,0.20832855876262565
256,2862004252_53894bb28b,yellow dog is running in the grass,0.7142857142857143,0.48795003647426655,0.3771996917599787,0.31100460056544627
257,143688283_a96ded20f1,the girl is climbing up tree with the rope,0.5555555555555556,0.372677996249965,0.32273889551473106,0.28012362176895805
258,3323988406_e3c8fce690,man sits near an empty building with white and clear blue place,0.1533407357715539,0.21641881412902175,0.22380784506938517,0.21071802842260015
259,189721896_1ffe76d89e,the young boy is standing on the top of rock under the red and red striped shirt,0.35294117647058826,0.35728997131349066,0.32734043323678647,0.29044557694430123
260,3320356356_1497e53f80,person is standing on the edge of rock while standing in the forest,0.38461538461538464,0.25318484177091666,0.1830666761913796,0.18523945769233396
261,3613424631_3ae537624f,man on bike is jumping with his dirt bike,0.5555555555555556,0.26352313834736496,0.25675056610873526,0.2355549493734042
262,3473264983_67917a931f,group of people racing on track,0.423240862445307,0.3785581357133378,0.3149761627153373,0.2580358655615525
263,2621415349_ef1a7e73be,man wearing glasses and hat is smiling,0.7142857142857143,0.48795003647426655,0.3771996917599787,0.31100460056544627
264,2470486377_c3a39ccb7b,children are standing in front of some other people watching each other,0.25,0.28809243169413523,0.27808440096360537,0.25346366816882765
265,115684808_cb01227802,two dogs are walking through snow covered field with the snow covered with the snow,0.2,0.11952286093343935,0.15777989381077115,0.16638330805269436
266,2991994607_06f24ec7a6,man in white shirt and tie with both in back hats in front of some people,0.25,0.12909944487358058,0.1666305018399424,0.17379352591697336
267,3074842262_62b1b2168c,little girl is running in grassy field,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
268,3427118504_93126c83e0,two girls are playing in room with their hands and are standing next to them,0.20424755689723964,0.23443831567135348,0.22478992927499208,0.20393540517691106
269,2594042571_2e4666507e,the little girl is spinning piece of the water next to the girl wearing pink hat,0.3125,0.33387576258138935,0.31196828414374544,0.27948844239600423
270,3141293960_74459f0a24,man in an orange shirt doing tricks on skateboard,0.49713295378576094,0.2358108650835347,0.2297505011684433,0.21078382996954045
271,2311690895_0d6efe11c8,dog is biting to pink dog,0.3333333333333333,0.25819888974716115,0.24398471302212008,0.22141179722338475
272,494792770_2c5f767ac0,the dog is walking with its mouth open,0.625,0.2988071523335984,0.2762310146887195,0.24747585322180027
273,3364861247_d590fa170d,woman in red sweater is holding girl in her hand,0.6,0.25819888974716104,0.25538441498497044,0.23577691904498785
274,3003691049_f4363c2d5c,two white dogs are running outside near an area,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
275,2162564553_96de62c7e6,the two people are walking along the rocks,0.3309363384692233,0.20425834259995942,0.20595651813987498,0.1922134760048255
276,488356951_b3b77ad832,man sits on bench with his hand while another lady walks past him,0.21368332584053448,0.2590109162741413,0.2538503533457281,0.23290920066194776
277,2884420269_225d27f242,woman and boy are dancing in yard,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
278,3221036999_3f7b152d8a,man is riding their bike in the air,0.375,0.23145502494313785,0.23337930992922906,0.21780640299346554
279,2160266952_a2ab39191b,girl is playing with her toy in front of house,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
280,524282699_71e678a6bd,little white dog is jumping up at white dog that is jumping in the grass,0.26666666666666666,0.13801311186847082,0.17349279455028124,0.1787904999907591
281,1584315962_5b0b45d02d,the people are dressed in the snow and holding their hands out of the snow,0.4666666666666667,0.25819888974716115,0.17550463005823083,0.18035896048279085
282,3523474077_16e14bc54c,the man is wearing blue and red striped shirt while walking on sidewalk,0.46153846153846156,0.2773500981126146,0.27261202703073195,0.250464054489746
283,2926595608_69b22be8d4,basketball player runs with the ball while another player watches,0.45241870901797976,0.35927341756522896,0.3069863392037373,0.26455862310857303
284,3630641436_8f9ac5b9b2,dog is running on the beach,0.6666666666666666,0.5163977794943222,0.4091569047284194,0.32756475929865714
285,3217266166_4e0091860b,red shirt and brown dog is standing in the grass,0.10000000000000002,0.17756997404645183,0.19947496461151262,0.19552795980276136
286,2868575889_2c030aa8ae,young girl jumping in the air,0.3422780793550613,0.26512746022280265,0.21006815925795783,0.168177355015721
287,2926233397_71e617f3a3,brown dog is digging in the water,0.8571428571428571,0.7559289460184544,0.6144368316876522,0.45009231232990843
288,464251704_b0f0c4c87a,girl is posed underneath boulder,0.4,0.316227766016838,0.2730954074482922,0.23796564142073365
289,3114944484_28b5bb9842,many people are looking at an event,0.4294155960430205,0.2319109274839227,0.2094917808445368,0.18586502462067778
290,751109943_2a7f8e117f,girl is blowing up from pile of water,0.5,0.26726124191242434,0.2566209653962515,0.23404821161541917
291,3179336562_c3d0c0a3bd,the brown and white dog is jumping up the surface of the red and blue and blue and blue and the girl is on the ground,0.15384615384615385,0.24636857872439935,0.26151250666915243,0.24806800092570827
292,1490213660_9ea45550cf,dog is walking through some water with pink collar,0.5555555555555556,0.45643546458763845,0.39413766288863206,0.3155984539112945
293,2120383553_5825333a3f,little girl is playing with toy in pink and yellow outside,0.6363636363636364,0.43693144875265144,0.28039660634998675,0.2541381286755765
294,1339596997_8ac29c1841,three girls in elaborate costume are standing in front of some red,0.3333333333333333,0.33266048598020564,0.3057781234273034,0.272364436623922
295,2905942129_2b4bf59bc0,little girl in yellow outfit is swinging off swing at the playground,0.4166666666666667,0.3719257300399279,0.3291445855700546,0.2879903284693138
296,363617160_6cb0c723be,the girl is wearing blue shirt and white and blue shirt with pink collar next to the girl in the green shirt,0.3181818181818182,0.12309149097933275,0.16416199530035977,0.17354256789358113
297,2309860995_c2e2a0feeb,man in red jacket is smoking,0.5054422164271946,0.24761510494160163,0.20023296492682285,0.1688645621928784
298,2544182005_3aa1332bf9,child on toy in race,0.2,0.22068349226009476,0.21537857362588533,0.19879212680993805
299,311146855_0b65fdb169,shirtless man wearing white and pink shorts holding hands,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
300,1267711451_e2a754b4f8,the black and white dog is running with his tongue out,0.7272727272727273,0.5393598899705937,0.4630094901378082,0.3945881255591767
301,3767841911_6678052eb6,young child is playing with bubbles in field of water,0.3274923012311928,0.29076399715017837,0.25805322883496223,0.22639402992075522
302,3108732084_565b423162,man is snowboarding over caution jump,0.5,0.316227766016838,0.2789155526852612,0.2450324327954738
303,494921598_af73bda568,the hockey player in the white and blue helmet is guarding the goal,0.5384615384615384,0.3668996928526714,0.2338523097111797,0.22299150803974613
304,1461667284_041c8a2475,man in white shirt is sitting in front of an amusement park bench,0.21368332584053448,0.18159590803171513,0.14321613238319228,0.15096075028643471
305,3737539561_d1dc161040,little girl in red is holding rope and is hanging from pile of trees,0.3571428571428572,0.35125742398866405,0.3200807152800162,0.28363965162389637
306,398662202_97e5819b79,little girl in pink shirt and blue shirt is playing with toy,0.4166666666666667,0.27524094128159016,0.1996230113443496,0.19717440779104148
307,1287073593_f3d2a62455,the dogs are pulling sled through the snow,0.875,0.8660254037844386,0.7234863110875048,0.5233175696960528
308,197107117_4b438b1872,man climbs rock,0.17573142541048448,0.09134857465516515,0.07043640922518138,0.05851094938515027
309,2649406158_ded6be38de,dog wearing muzzle and running,0.36787944117144233,0.18393972058572117,0.13593776265867036,0.11007907624059703
310,1174525839_7c1e6cfa86,boy in red shorts runs along the beach,0.2920502936517768,0.18025735467152731,0.18175598932554768,0.16962779720927695
311,1425069308_488e5fcf9d,black and white dog running on white carpet,0.2920502936517768,0.18025735467152731,0.18175598932554768,0.16962779720927695
312,3259666643_ae49524c81,the basketball player is holding the ball while another player watches,0.7470824042309421,0.45238086114196335,0.278169244779644,0.2471010714416135
313,2225231022_1632d0a5aa,woman in red jacket walks by street,0.24767939992862334,0.2452566094345831,0.22819123920265388,0.20529031524114758
314,1427391496_ea512cbe7f,the little girl in the yellow shirt is jumping over wooden fence,0.5,0.21320071635561041,0.22797442171118626,0.21804399013987716
315,3123463486_f5b36a3624,black and white dog is running and playing with its mouth open,0.5,0.4767312946227961,0.41220250890136406,0.29502343631964034
316,315880837_90db309bab,dogs playing in the snow,0.5488116360940264,0.5488116360940264,0.4800795375032417,0.3154636326972606
317,2623930900_b9df917b82,man with red hair is wearing blue shirt with crowd in his mouth,0.6153846153846154,0.22645540682891918,0.23847062862259086,0.22631982146917984
318,3139876823_859c7d7c23,man with red backpack stands on snowy mountain,0.5,0.38322943606307747,0.32553465905294277,0.2802636449867835
319,3364026240_645d533fda,person in red jacket and green jacket is skiing down mountain,0.5454545454545454,0.40451991747794525,0.2664896291542936,0.24453055316600977
320,2718024196_3ff660416a,young child is jumping in the air and is in front of matching green yard,0.6,0.35856858280031806,0.21797985966524663,0.21254292629648072
321,3080056515_3013830309,girl in winter hat looks at the camera,0.5,0.38322943606307747,0.32553465905294277,0.2802636449867835
322,2204550058_2707d92338,girl is blowing on her back and smiling at the camera,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
323,3317073508_7e13565c1b,football player runs with the ball while another player watches,0.4,0.21081851067789192,0.22340056909893038,0.2130484964540072
324,3058439373_9276a4702a,group of people walk down street,0.35826565528689464,0.32044254369000136,0.26662156551470545,0.2184226445641856
325,1352410176_af6b139734,man and dog walk on the beach,0.32206169703226534,0.284031719055601,0.23247347511129535,0.2011152303471433
326,2064790732_219e52e19c,man and woman are looking at something out of people watching,0.16601831205132045,0.12312247546651786,0.1529325513621507,0.15705417797195162
327,2497420371_74788d7ba1,man is riding blue bike in front of store,0.5555555555555556,0.4118304404985696,0.34473486280687493,0.2944706934661512
328,300550441_f44ec3701a,man is lying in the grass while the other is looking at something,0.30769230769230765,0.3229941855724414,0.30144967721839944,0.27028914027720474
329,3497224764_6e17544e0d,woman is standing in front of her white and white dog in front of glass building,0.375,0.3657425731401325,0.33131435676360427,0.2925224248656244
330,3218480482_66af7587c8,the basketball player is holding basketball against other player,0.6666666666666666,0.28867513459481287,0.2726724253155537,0.2465400872719333
331,542317719_ed4dd95dc2,little girl is playing in bubbles and is up to the pink ball,0.23076923076923078,0.19611613513818407,0.15466755103052704,0.16303142083226635
332,3045613316_4e88862836,man standing on top of rock with hands and arms outstretched,0.36363636363636365,0.19069251784911848,0.2105334702229543,0.20454473702045944
333,2208067635_39a03834ca,little girl is climbing reaching out of an older child who is carrying hands,0.39902690558743836,0.2928056981999661,0.24021793074238712,0.18318641393595095
334,539751252_2bd88c456b,baby boy in pool is being splashed in pool,0.5555555555555556,0.4118304404985696,0.34473486280687493,0.2944706934661512
335,1387785218_cee67735f5,little girl is holding pink and blue and pink ball in front of the red car,0.375,0.15811388300841897,0.19048668229757648,0.1923341528932837
336,566397227_a469e9e415,little girl in pink shirt and blue jeans running on grass,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
337,3631986552_944ea208fc,surfer in black wetsuit is watching wave that is red waves that is black,0.2857142857142857,0.14824986333222023,0.18113522297952178,0.18426860078591026
338,2300168895_a9b83e16fc,brown dog is running through the grass,0.4953587998572467,0.37833653275138546,0.303772850190167,0.25497478915169414
339,2966552760_e65b22cd26,two girls sitting on bed,0.26812801841425576,0.20920258810538286,0.18147825817686916,0.15846701826473467
340,3125309108_1011486589,group of men playing rugby,0.8,0.6324555320336759,0.5143157015215767,0.38440009661674196
341,3150742439_b8a352e1e0,man in red jacket is talking on the sidewalk,0.6666666666666666,0.5,0.3329951051503863,0.28684188448849735
342,2797149878_bb8e27ecf9,young boy is jumping on the ice with his arms out,0.45454545454545453,0.3692744729379982,0.32565028856476286,0.28464012825084906
343,3116769029_f5a76f04ba,young girl is picking up leaves in the air,0.6666666666666666,0.28867513459481287,0.2726724253155537,0.2465400872719333
344,524105255_b346f288be,man in blue shirt is standing in front of an old building,0.5,0.3692744729379982,0.2423541882452667,0.22838557568320572
345,754852108_72f80d421f,man with white shirt and sunglasses is looking at the camera,0.45454545454545453,0.30151134457776363,0.28486648175802093,0.2572013901952304
346,2340206885_58754a799a,two dogs are running through the snow,0.42857142857142855,0.26726124191242434,0.25352532214277973,0.23016915699647844
347,241346971_c100650320,football player runs with the ball whilst being watched by player in white,0.5384615384615384,0.3668996928526714,0.32790464446067824,0.28807456767504735
348,3154641421_d1b9b8c24c,basketball player is trying to score with the ball in his hand,0.5833333333333334,0.3256694736394648,0.30152162283108647,0.26948730868481174
349,2885387575_9127ea10f1,black and brown dog is playing with soccer ball,0.8888888888888888,0.7453559924999299,0.5447755636125112,0.4032989116748133
350,2238759450_6475641bdb,two girls are sitting in front of large brown car,0.10000000000000002,0.17756997404645183,0.19947496461151262,0.19552795980276136
351,3439382048_d2e23b2b4c,basketball player in white uniform is trying to score player in front of another player in red and white,0.47368421052631576,0.2809757434745082,0.16985302393232937,0.1773132711662333
352,2458269558_277012780d,young girl in blue and white is swinging in park,0.6,0.25819888974716104,0.25538441498497044,0.23577691904498785
353,533483374_86c5d4c13e,dog is running in the sand,0.7054014374088451,0.5985529678206387,0.4261847354500941,0.3244629234142678
354,3333921867_6cc7d7c73d,two dogs playing with toy,0.2,0.22068349226009476,0.21537857362588533,0.19879212680993805
355,2559921948_06af25d566,young boy wearing red body runs along crowded beach with red water behind them,0.3571428571428572,0.2870846258816073,0.19326657319539928,0.1935441290045839
356,512101751_05a6d93e19,the white dog is jumping through the grass,0.75,0.5669467095138409,0.3806693978654565,0.31553285909401585
357,3539767254_c598b8e6c7,two men are sitting in front of the dog with red toy,0.25,0.28809243169413523,0.27808440096360537,0.25346366816882765
358,3128164023_ebe8da4c32,white dog is walking on the beach,0.5714285714285714,0.4001085082731755,0.33088793670839634,0.28162294089661166
359,535830521_aa971319fc,man in blue coat is holding up sign,0.625,0.42257712736425823,0.3135508904498039,0.27241214531330704
360,1107246521_d16a476380,black dog is in the grass with large object in its mouth,0.5,0.30151134457776363,0.21200222253455905,0.2063696637829326
361,136552115_6dc3e7231c,bike rider is riding down dirt path,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
362,2883099128_0b056eed9e,young man wearing blue shorts and blue shirt runs along khaki shorts,0.16666666666666669,0.23522648546941588,0.24325765312053452,0.2290302783996535
363,3287549827_04dec6fb6e,boy in red jacket and white jacket is jumping onto concrete railing in the snow,0.4666666666666667,0.3162277660168379,0.2998706856317321,0.270635189136255
364,3502993968_4ee36afb0e,man on bike is jumping over sign with an orange bike,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
365,421322723_3470543368,the man in the red shirt is at the girl in front of several other people,0.375,0.15811388300841897,0.19048668229757648,0.1923341528932837
366,3095225232_2e6e6dc92e,two girls are standing in front of blue building with the ball looking down into the distance,0.17647058823529413,0.10502100630210073,0.14589761189456543,0.1574680472040728
367,2086513494_dbbcb583e7,the girl is wearing red hat and holding up her head,0.41504578012830107,0.35048413122580757,0.30504113450159714,0.26498116450036097
368,1258913059_07c613f7ff,people are sitting at table behind dog,0.7142857142857143,0.6900655593423543,0.5785587016776487,0.4671379777282001
369,2206960564_325ed0c7ae,white dog running along the green grass,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
370,2654514044_a70a6e2c21,dog runs through the grass,0.8,0.447213595499958,0.3432845796829914,0.28299043390372264
371,2078311270_f01c9eaf4c,man in blue shirt is walking down sidewalk near street,0.6,0.25819888974716104,0.25538441498497044,0.23577691904498785
372,2501595799_6316001e89,little boy is in blue and blue life mask is in pool,0.5833333333333334,0.3256694736394648,0.22306573027248058,0.21447790261856137
373,1122944218_8eb3607403,young boy is sucking candle with his mouth open,0.2222222222222222,0.26046444035318594,0.25477980605390005,0.23418392299336482
374,3315616181_15dd137e27,boy jumping on concrete wall,0.4,0.312093587746084,0.2707337476331722,0.23640501160890146
375,2831217847_555b2f95ca,black car is driving through deep river,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
376,3425835357_204e620a66,little boy with red shirt runs across crowded street with green and green toy,0.21428571428571425,0.2720828306679627,0.27042660845988903,0.2496345864141804
377,180094434_b0f244832d,two children are looking at water fountain,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
378,154871781_ae77696b77,two boys playing soccer in field,0.8333333333333334,0.7071067811865476,0.5034777750283593,0.3833076531642739
379,2788945468_74a9618cfa,the man in the blue shirt is holding up sign,0.45241870901797976,0.2132722247215179,0.21758809565322254,0.20383395381226144
380,2729655904_1dd01922fb,three dogs on beach and one dog is standing in the water,0.5833333333333334,0.3256694736394648,0.30152162283108647,0.26948730868481174
381,3569979711_6507841268,man is doing back flip on the beach,1.0,0.9258200997725514,0.8949066766127854,0.8694417438899829
382,387830531_e89c192b92,three dogs are running and one is about to be fishing,0.45454545454545453,0.30151134457776363,0.28486648175802093,0.2572013901952304
383,3186412658_2ab2ebd397,group of soccer players playing game of field,0.25,0.18898223650461357,0.2041513404691266,0.19681030214394876
384,244571201_0339d8e8d1,group of dogs and dog jumping in the water,0.5555555555555556,0.372677996249965,0.27428238865744764,0.24764207868423957
385,670609997_5c7fdb3f0b,black and white dog is jumping up to catch something yellow ball in its mouth,0.5333333333333333,0.3903600291794132,0.289804895779153,0.2102369368326755
386,473220329_819a913bbb,two people are walking out of part of river,0.2222222222222222,0.26046444035318594,0.25477980605390005,0.23418392299336482
387,3504881781_6a842e043b,man is sitting in front of some blue with white flowers,0.18181818181818182,0.24276142130990983,0.24689910814238997,0.2307869877265558
388,2894217628_f1a4153dca,football player tries tackling other player,0.28973213900471884,0.15869282816710692,0.13328781438412743,0.11443165730059929
389,3155451946_c0862c70cb,the basketball player is holding the ball while another player tries to block him,0.42857142857142855,0.3144854510165755,0.20525160292459657,0.2025700864392363
390,3353036763_4cbeba03b2,five horses are pulling sled during race,0.24767939992862334,0.2452566094345831,0.22819123920265388,0.20529031524114758
391,3263395801_5e4cee2b9e,man is doing trick on dirt bike,0.4953587998572467,0.267524327879111,0.24166238510049518,0.21440738617773128
392,293881927_ac62900fd4,dog is jumping over fence,0.8187307530779819,0.7090416310250969,0.4347361123543268,0.32241903633942326
393,3571147934_d1c8af1d6e,group of men walk down street with their hands,0.2222222222222222,0.26046444035318594,0.25477980605390005,0.23418392299336482
394,3456362961_d8f7e347a8,young girl is picking up underneath white and blue yard,0.4,0.21081851067789192,0.22340056909893038,0.2130484964540072
395,3051384385_c5c850c1f8,girl is posed up in her mouth and is wearing pink shirt,0.25,0.28809243169413523,0.27808440096360537,0.25346366816882765
396,3181701312_70a379ab6e,the people are sitting on stone steps,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
397,3245070961_8977fdd548,young boy running,0.513417119032592,0.3630407264452067,0.21965679788415132,0.16279038803311424
398,1237985362_dbafc59280,girl in green shirt is throwing bubbles at girl wearing pink sweater,0.5,0.30151134457776363,0.28656689713984057,0.2592994644579251
399,2207244634_1db1a1890b,child is sitting in front of blue and blue bicycle,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
400,1554713437_61b64527dd,dog is jumping over log in the woods,0.6618726769384466,0.5777298366654254,0.46433437561526564,0.3628241434631103
401,138718600_f430ebca17,man is riding bike in the back of bicycle,0.2982797722714565,0.1826583106646588,0.1941093163597443,0.18551332268245557
402,3462454965_a481809cea,the black dog is running after another black dog on the grass,0.4166666666666667,0.19462473604038075,0.2146625635684321,0.20832855876262565
403,2283966256_70317e1759,brown dog is licking its nose,0.47768754038252614,0.3700151777184613,0.29317373317536943,0.23471040627805462
404,3716244806_97d5a1fb61,the two people are sitting on the rocks and look at the top of the rock,0.5625,0.27386127875258304,0.2737251055004532,0.2531259804260821
405,3162045919_c2decbb69b,man is surfing and wave,1.0,0.5,0.36951715003644214,0.2992259526383727
406,2415803492_56a673dc25,the girl is wearing pink outfit and pink shirt with harnesses in front of her,0.6417937672981614,0.4005998293514397,0.2241298904199423,0.210166239182502
407,506367606_7cca2bba9b,the man is picking the food of the woman is holding the red dog,0.6428571428571429,0.3144854510165755,0.2975521136432944,0.2683826683967432
408,1472230829_803818a383,several people are riding in raft on calm water,0.7777777777777778,0.44095855184409843,0.3064927280413241,0.26937448034627565
409,3503623999_bbd5dcfb18,girl in colorful hat and pink hat is wearing pink hat,0.41504578012830107,0.275310224701184,0.26011178853805694,0.23485077361605855
410,700884207_d3ec546494,young boy wearing blue bandanna and bandanna is smiling,0.4444444444444444,0.36835234406339357,0.3202616237678298,0.2784931874429588
411,2984174290_a915748d77,surfer is riding wave that is being pulled by an ocean,0.30318287930006566,0.15899044321180597,0.17553289515088227,0.17053977136772847
412,3354883962_170d19bfe4,white dog is jumping and catching toy,0.37151909989293497,0.23168286407366764,0.21977549879262112,0.19952855540437708
413,3155987659_b9ea318dd3,the dog is sitting on the grass and its front is looking at something,0.42857142857142855,0.1815682598006407,0.20706801750944523,0.20392672885824337
414,1786425974_c7c5ad6aa1,black dog and white dog run through field,0.375,0.23145502494313785,0.23337930992922906,0.21780640299346554
415,2602258549_7401a3cdae,woman is looking at the camera while another woman is looking at restaurant,0.263816590510905,0.13729450664040765,0.16265988551111704,0.16317384874620616
416,1547883892_e29b3db42e,the young woman sits on bench,0.423240862445307,0.2676810248362385,0.23609691813583883,0.20741547636685612
417,444057017_f1e0fcaef7,girl in pink shirt and blue shirt is holding onto white and blue rope,0.2857142857142857,0.20965696734438366,0.15706026521556773,0.16539778297587038
418,2933637854_984614e18b,the football player is trying to tackle player of the ball from the opposing team,0.3333333333333333,0.21821789023599233,0.23474786190322958,0.22481715159810708
419,359837950_9e22ffe6c2,dog walking up mountain,0.5,0.408248290463863,0.3134264985704241,0.25899290381849804
420,444481722_690d0cadcf,man in blue shirt is standing in front of white building,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
421,197504190_fd1fc3d4b7,young boy is running in grassy field,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
422,229862312_1a0ba19dab,two dogs play together,0.0,0.0,0.0,0.0
423,1772859261_236c09b861,black and white dog is jumping up to catch yellow and white dog toy,0.2857142857142857,0.25677629550654774,0.22569209116099667,0.1777835117834348
424,352981175_16ff5c07e4,two people are in the snow,0.846481724890614,0.7571162714266755,0.6256009268683124,0.43396286871519785
425,2718495608_d8533e3ac5,the lady is wearing sunglasses and sunglasses,0.5714285714285714,0.5345224838248488,0.38886373564342636,0.31826332620841175
426,2648165716_02e2e74fd6,little girl is about to hit the ball,0.625,0.2988071523335984,0.2762310146887195,0.24747585322180027
427,2124040721_bffc0a091a,man with red hat and hat with its hands attached to his hands,0.38461538461538464,0.31008683647302115,0.20927599330185565,0.20500115864319865
428,1467533293_a2656cc000,boy plays in the playground,0.6,0.3822350209862172,0.309494197059847,0.2616251520741159
429,3498997518_c2b16f0a0e,football player tries to tackle player wearing football,0.5515605641153721,0.263696386404524,0.24377301486059486,0.21839667393271872
430,2652522323_9218afd8c2,young boy in red shirt and red soccer ball,0.4444444444444444,0.36835234406339357,0.3202616237678298,0.2784931874429588
431,1572532018_64c030c974,boy in red shorts and white shirt runs through the sand,0.5454545454545454,0.40451991747794525,0.33498102801830926,0.2596535889340338
